date,close,high,low,open,volume
2016-02-11,200.3351287841797,209.30584806431625,198.3741372735685,208.6341181051593,17114833
2016-02-12,196.434814453125,202.36112456290016,192.43699420019152,202.36112456290016,29319458
2016-02-15,205.1455078125,206.14225441259543,198.91584879413813,198.91584879413813,19283523
2016-02-16,201.6352386474609,207.58320203914343,200.8660037002,206.08808215941897,13024856
2016-02-17,206.41310119628903,207.46401715930585,198.5691356135171,202.6211250482944,15442221
2016-02-18,203.7045745849609,209.90173202438697,202.81616685008663,208.65579152509355,14433087
2016-02-19,204.62545776367188,206.44560868036544,203.1086701545836,203.68289510802944,10235503
2016-02-22,208.5149383544922,209.81504821443392,204.57128769025144,204.57128769025144,12770834
2016-02-23,205.77389526367188,209.576690979438,204.27877541414327,208.6882832867176,18989787
2016-02-24,206.4239044189453,207.7023318179864,204.11621451921457,204.7446087978616,15186204
2016-02-25,204.5712890625,207.26901378546967,203.86707192393416,206.7598066181922,24826958
2016-02-26,205.9255828857422,207.7457339373001,204.61463903736183,206.49979341726527,8349402
2016-02-29,209.4575042724609,215.51382047887952,202.5994515256083,206.1313998221323,31032353
2016-03-01,212.6319122314453,213.44448262942484,209.02412685761527,209.0349607438692,16453192
2016-03-02,217.0089569091797,217.9298662734596,213.9212121921017,215.14547040567055,20105967
2016-03-03,219.46832275390625,220.5842420981475,216.1422180317676,218.85076223591665,15880459
2016-03-04,218.0706787109375,219.9341649743254,217.4422988539116,219.7174727882861,8987660
2016-03-08,222.53439331054688,223.3794509778336,218.30904711623756,218.30904711623756,13222993
2016-03-09,225.71966552734372,226.1963710770053,220.71426448813253,221.0176278249973,11854901
2016-03-10,219.22998046875,226.6297432144756,218.63410214216128,225.79550487856903,20706353
2016-03-11,219.8258209228516,223.08692202135623,218.98076330860337,219.9125064796047,15319044
2016-03-14,220.9634246826172,222.4043605356628,219.48997270516116,220.82256969173235,11880095
2016-03-15,221.12594604492188,222.718570869581,219.95585728894147,221.88433261951093,10487788
2016-03-16,221.39678955078125,222.2743633354288,217.8648555669135,221.2342812441683,11064129
2016-03-17,222.6295623779297,227.2092463615364,221.7530637763548,225.03992621859783,16832997
2016-03-18,225.083740234375,225.7301509779132,222.5638178311563,223.1225816436825,14030979
2016-03-21,227.29689025878903,228.2172123154116,224.108645288006,225.24808467843133,12708074
2016-03-22,229.60867309570312,230.5728040834198,226.93535360520687,227.2311766612896,15333442
2016-03-23,225.52200317382807,229.40048249725356,224.03196137441657,229.40048249725356,16806372
2016-03-28,223.59371948242188,226.069818652217,222.5528828244483,225.6973045331758,18070240
2016-03-29,227.0668182373047,228.32677216786368,223.54988262023096,224.33871965334237,15871250
2016-03-30,229.4333648681641,230.46324569087028,228.48017511967453,228.48017511967453,14453294
2016-03-31,229.0279541015625,231.39449437117423,226.28891437583235,228.1076467002981,30833349
2016-04-01,226.67239379882807,229.26900737044363,224.6016764616243,227.6913186672086,12381116
2016-04-04,226.80386352539065,228.3705963571471,224.66741099366135,227.88852359142777,8632568
2016-04-05,225.02899169921875,228.4144426368272,223.98815499635631,225.99313732695003,10259495
2016-04-06,226.51901245117188,227.1654232227888,224.07578100645992,226.1574542177173,6990781
2016-04-07,227.28594970703125,229.64153434076172,223.96623411227816,226.77100931057169,8789163
2016-04-08,227.08872985839844,231.05485601013723,225.96024632936232,226.99011243039857,13411752
2016-04-11,227.95428466796875,229.093738824583,226.35468405429123,227.2311827509708,10308361
2016-04-12,229.51007080078125,231.7122734967784,227.46126489047504,227.9542935982562,11164859
2016-04-13,233.59671020507807,234.44034127096924,230.63855279527328,230.63855279527328,16038542
2016-04-18,233.31182861328125,233.761033759526,231.26302310305445,233.5419018058988,19065716
2016-04-20,227.29689025878903,234.28693798965372,226.9681996307595,234.28693798965372,21687934
2016-04-21,228.1405487060547,230.5180305732545,226.7929330590013,228.19532804609827,11380697
2016-04-22,227.65847778320312,229.5319751102849,225.54393673059408,227.6694336513031,11705087
2016-04-25,222.8267822265625,228.86364076735003,221.8188131585084,228.86364076735003,61157544
2016-04-26,222.83773803710935,224.360647506338,220.76702056384596,222.49810614355025,26429236
2016-04-27,223.3746032714844,224.80986588459825,222.62958960814967,223.045927226187,14502641
2016-04-28,218.4004821777344,223.33075393210572,217.1405136013782,222.1913145190593,61949033
2016-04-29,215.332763671875,218.80587606630152,214.4891326183518,217.68833369750695,23479680
2016-05-02,216.26405334472656,217.45827222331215,214.30289444382424,214.52201180601347,10620873
2016-05-03,213.82083129882807,218.01704599332163,213.15250868657048,216.49413637518657,17571826
2016-05-04,214.3247833251953,215.5518696772571,213.2072556425452,213.4373288483096,13546285
2016-05-05,213.7002868652344,215.4970929472805,212.7470971751804,214.74112349187703,21665684
2016-05-06,212.31982421875,214.03993939725515,211.89253073432457,213.20727879199305,14748329
2016-05-09,215.42041015625,216.05586509826415,213.16344294305327,213.64551574014283,15347096
2016-05-10,215.2998809814453,215.77099787902188,214.30286785254208,215.4203955156956,7248302
2016-05-11,213.7331695556641,214.90547666995272,212.54989194620143,212.9443178160223,12339923
2016-05-12,217.5458984375,217.85267734265813,213.65646323798853,213.86462471223183,12786216
2016-05-13,214.33575439453125,217.0528827252888,213.6455201009553,216.70228033097837,14648291
2016-05-16,213.8536834716797,215.2889460373944,212.7909350389939,214.08375669578973,9327335
2016-05-17,212.36363220214844,215.4204069516321,211.7500890042506,214.79590788640263,12157600
