date,close,high,low,open,volume
2016-02-11,224.21311950683594,232.88002963518775,222.58089588900552,232.1903553124774,8803600
2016-02-12,223.3165740966797,226.7764378290796,222.07515457652445,225.06374361326857,12542144
2016-02-15,223.8223114013672,227.19022677592184,223.24758277304457,225.2936223024573,10912960
2016-02-16,223.78782653808594,225.7533955566507,221.15556672657635,225.63844983589885,7136096
2016-02-17,224.1211700439453,225.27062724176747,220.46589054228693,224.5809529230742,7503924
2016-02-18,227.46609497070312,227.87989676888418,224.60394365013855,226.67296667250423,6799856
2016-02-19,227.43162536621094,228.19026440058298,223.799342995989,227.30518786572586,3328660
2016-02-22,227.30517578125,228.97188882743365,225.9832999170354,225.9832999170354,4002396
2016-02-23,223.0062255859375,226.55805172985168,222.0751679056689,226.42012245553866,6078320
2016-02-24,218.304931640625,221.36249937955554,217.569290170754,220.69580851209062,6463468
2016-02-25,216.7071990966797,220.06360893507656,215.68417925224568,219.3164616600293,8463196
2016-02-26,220.9256591796875,223.2245734271348,217.2473963837718,218.39685350749542,6209388
2016-02-29,223.41998291015625,225.89131580784567,213.33924921449068,220.94865001246686,8812752
2016-03-01,226.24769592285156,226.84540813255683,223.42001961531022,224.13269159153307,4322560
2016-03-02,231.54666137695312,232.39726251198962,228.74198300020635,229.43165732081,6358976
2016-03-03,233.53524780273438,234.4893030305907,232.19038829499667,232.36280690016622,4610400
2016-03-04,234.61570739746094,235.6157435850757,228.30518453326582,233.44326666048917,5704624
2016-03-08,233.1444091796875,235.40883424810335,232.07540837251986,235.40883424810335,1913688
2016-03-09,235.59275817871094,236.76519890635245,231.44320647490187,232.88002797027622,6528172
2016-03-10,234.77664184570312,235.81115336423989,232.2133465816334,235.59276771327274,2671392
2016-03-11,236.48931884765625,236.97211333372027,232.8800343771471,234.4662909642646,4730856
2016-03-14,236.2249755859375,238.6158242653281,235.69621401477127,236.3284155154205,3008656
2016-03-15,236.02952575683594,237.56981521344355,234.86859084455435,236.30541231736774,7690036
2016-03-16,236.8916015625,237.7652001801587,234.2478642745757,236.09848739185205,4803548
2016-03-17,234.1214599609375,238.85721825210038,232.4547469365605,237.92614664779708,5113484
